Monthly_Output_Tonnes,Yearly_Release_Count,CO2_Emissions,Water_Used_ML,Waste_To_Landfill_Tonnes,Avg_Worker_Wage_USD,Weekly_Work_Hours,Avg_fashion_item_Price
455.2575608,16,1762.379635,197.6012064,689.586879,101.7313831,66,25.14818667
695.2350513,16,6917.851862,198.8835051,591.3058617,157.8186767,41,21.88142554
492.9220174,13,7275.763201,237.0160797,804.7029303,188.2728961,69,13.84274371
469.3612908,22,9944.277142,158.5599484,739.9055582,126.2802859,67,17.99246911
507.4887002,6,8121.898075,146.3285489,757.7138333,107.4409662,50,23.02868776
478.2955369,11,9483.531502,229.9349099,802.6127407,93.16175855,53,14.47445528
247.511115,10,14228.85357,64.58561415,865.5444933,187.9979781,66,29.25907406
655.2390567,8,8665.942431,252.9054901,935.2609571,179.4243598,56,21.96636189
221.5433634,18,15320.08506,239.3918785,560.1256881,193.9067371,60,22.35107763
370.1639192,12,11073.82556,180.3531654,646.0810426,89.02216068,58,24.8169757
544.7537876,28,13020.80637,216.054472,1207.185826,126.0637617,69,17.89616139
774.3394095,28,6901.704878,243.8570994,763.3162897,169.295906,43,21.83897669
570.3836211,6,8846.562336,214.6158937,370.2849239,214.6978408,69,25.81268989
462.5950399,19,8255.109469,252.1721296,976.5721081,86.76932011,63,9.501291979
398.3990958,13,10583.11571,196.618889,503.7328876,77.3963602,60,23.06776833
584.6570419,24,10265.40871,324.94676,431.1340351,206.5283823,69,30.03034855
626.0562003,7,9765.190357,216.378508,862.5954789,175.0248294,52,20.89139249
316.9795453,11,11054.20417,112.4717354,355.64672,99.52735437,43,25.71883848
623.3925333,21,10632.00754,155.3905622,1152.994681,178.7097406,55,28.83462735
464.3316762,6,10153.3483,111.9462427,801.098517,193.7372951,44,17.16314801
588.2516812,16,7574.305539,112.6850435,818.0669497,178.7219558,55,23.60199741
1016.881177,20,9921.827992,143.5586079,828.200087,145.7264321,56,15.14349661
501.201654,15,8962.683545,259.1619053,516.9132168,114.3787513,65,13.99054307
598.9521006,23,14384.92452,184.9285008,841.1789213,82.78522995,49,15.8886506
422.190955,24,12468.94382,263.5564812,641.0250651,136.5094299,61,28.56727035
327.5932839,7,9049.579765,160.5473788,934.9700325,202.9572188,56,24.98141453
322.1340051,29,11937.30533,226.6752994,657.9960964,206.7496794,68,21.24333156
541.1720299,25,779.5990257,208.8646221,674.95244,167.7328043,57,12.2877481
614.1433527,6,9667.435196,242.7217592,826.1526222,153.0174534,53,31.60524766
512.0153782,16,15924.20751,222.5083574,814.8212832,131.3244775,48,19.61255114
482.9364748,10,6018.346715,198.9461049,825.7299355,160.7363319,49,16.2633886
509.1538556,15,16339.37461,116.5922456,800.6606297,171.0243297,64,26.27339304
560.2949404,17,11322.53376,240.1004797,705.6820043,87.23481016,40,15.22480921
717.1238807,20,12201.34758,129.0088021,670.3285807,149.0843338,49,16.51955601
640.2814818,28,11078.85993,224.3719179,1080.367975,95.59386224,41,22.13076468
562.8729799,10,14209.39913,194.7693148,644.6969348,68.32406507,52,20.76517664
722.1782896,24,8911.363147,274.394795,1031.907189,143.4626129,61,16.97102373
609.6316725,20,14192.37809,272.0141585,712.6256215,131.1621935,44,22.66810543
482.6279366,28,14559.98517,176.3367946,1073.956297,217.1489185,57,29.08082053
497.3427779,9,9933.05148,175.7018463,410.7345725,183.6763246,51,20.18717531
593.3645847,16,9302.497473,171.9080396,994.9586572,77.22777173,46,17.85429662
525.1961397,8,11602.25967,206.3831959,1066.041863,174.3767653,61,24.42140667
527.3455879,20,8566.563245,272.3117052,681.8178264,207.4064524,61,14.21723523
634.9090441,26,12829.99028,192.7257068,759.3682366,123.2579065,49,27.95451696
559.3192653,21,15605.54787,244.2996976,618.8505275,79.4991752,66,25.30418025
462.2868419,6,3548.340188,241.8491132,887.9526714,121.5945712,59,31.11597761
650.057845,18,14153.28633,306.4113553,769.4520762,85.04492902,62,18.52041198
746.6407594,21,9558.812274,227.4668365,682.7051644,139.8217555,69,19.57574138
308.049372,21,10722.20655,235.5892458,979.3218711,181.371839,47,11.12233728
520.802761,22,12698.39738,220.0030267,863.3493278,191.6217639,52,18.13271636
591.7556792,29,13066.7031,246.8452736,767.9786367,130.6339833,61,19.93469205
588.5958333,29,7274.541573,235.6721812,945.4891383,153.744099,42,17.67800708
562.5624759,21,7568.942002,231.6517953,861.8073953,62.72164616,57,14.16525353
574.053446,8,15767.35596,196.7637632,731.6768003,205.6230389,58,20.40867548
313.2215166,19,7617.219998,92.35845447,931.3103247,133.4610328,51,16.42517538
639.186757,25,7168.828348,181.4447196,861.2172667,177.8949791,52,26.70006126
654.6331616,11,14446.19273,256.6202314,962.7999008,125.084603,50,21.26630899
578.154401,20,11017.49216,195.4856819,842.5854032,114.6541245,47,22.42339048
679.2540309,12,10413.401,231.2589752,942.1840826,115.2536456,51,15.5250306
565.1105912,6,17845.52553,176.4911313,962.9441099,111.2102752,67,12.64334873
631.1319289,18,14729.90492,311.2609275,783.0780873,92.6383151,62,19.76188599
335.8913961,22,10445.69091,197.8340584,310.5250272,185.9447063,66,26.01916478
676.6982385,15,13112.29352,247.6462975,973.1284972,180.1356326,45,15.35408739
213.7577602,20,6249.625722,240.62543,879.2183207,182.0880627,68,17.47136366
505.0999271,25,9044.588716,264.4901169,1144.722918,113.4281748,49,12.77688406
499.8887254,24,6331.759486,200.1009251,639.138255,135.5377996,63,9.332387537
624.5625742,28,9091.462126,329.7611574,1023.880179,181.6142398,64,14.03306697
325.9363452,22,13281.22302,181.9994606,823.5267877,235.6636173,65,20.55537411
682.2292971,18,13984.52579,203.4737221,936.3798184,126.631267,59,20.54469193
642.6777344,23,10119.4177,198.9978342,1024.303007,87.65581532,62,25.77367749
414.0411555,9,11082.10037,266.526379,674.4534651,141.7231903,56,12.45252179
378.7409317,20,7945.258913,365.0655207,942.6237434,18.46460155,61,23.42289921
601.7011886,13,7404.23641,215.7547867,762.1685373,105.3204858,69,14.5811668
431.1467208,19,13706.77405,126.0630422,947.9690131,237.0092195,43,15.89633016
469.5752311,7,8568.945975,169.3508902,803.7589176,178.319185,49,16.72944543
455.6961005,19,8384.962754,255.6960301,963.393792,85.88088095,63,9.428430497
470.4472496,9,9718.438586,221.7107252,712.4314679,173.8790283,46,20.93073126
519.1415677,12,14049.8608,227.63501,653.6397226,207.451989,66,23.69740135
379.333878,26,7953.625026,277.7176483,627.929009,126.7423084,61,18.70045011
462.0485652,20,9356.667907,181.4598675,538.8193373,205.8088949,48,20.30805557
271.3869053,10,8803.191785,153.7480152,696.7110376,176.0734912,59,10.7101969
523.6543758,19,8948.349774,304.7853117,957.95969,128.420009,60,17.76651131
322.4788338,25,7650.251655,173.4305357,875.4813753,215.3177473,65,26.8579218
519.2963534,17,13829.55042,175.6516475,828.1577658,188.5736212,68,13.96457993
447.5555079,10,8116.415717,197.6408567,556.5868242,91.84938305,48,23.33595419
615.3088632,17,13313.37255,216.8385176,499.3750591,153.7993438,66,18.63669427
530.3015005,29,7309.135233,240.4484873,591.1374035,176.6415019,69,24.43163399
373.4395036,21,4855.410168,142.1854912,1115.386725,134.1886563,69,20.8026118
529.2287454,20,13312.17737,278.1250541,583.7549755,110.1525029,48,11.2674908
772.9721658,6,14025.28428,149.4954304,1073.247399,258.3100086,60,15.88649074
447.3117957,6,9914.737849,106.0921846,825.018063,195.480372,44,16.95621528
668.9567648,27,8449.102825,209.6703843,820.8311292,160.0355212,43,11.11602351
590.5450246,9,12669.80833,155.4686782,696.7120103,221.6041843,69,21.46882848
674.6936005,25,11311.3246,167.0825792,1186.369233,134.7816991,64,9.897190105
558.1676063,15,6966.976408,336.4364761,522.3568025,165.0394344,58,21.50747271
650.0068153,24,16135.6341,250.7655208,934.981822,112.6189027,69,24.00190921
420.0265439,16,16781.75639,237.3687782,795.759544,160.1359556,56,15.93844788
445.4778271,12,8735.503682,213.8493556,484.0974318,170.3731202,43,21.04006508
657.6041528,17,8011.456021,193.8420843,878.6830535,230.1232171,50,18.2884638
464.5223338,18,5883.264289,283.0369061,1114.258056,166.8404995,58,22.12512161
577.0409906,24,7020.941043,246.8793536,715.5811623,146.0939857,53,11.51853737
416.5003859,26,17646.33216,161.0106355,660.0025873,76.49405125,69,14.9016731
396.0102698,24,12388.14699,326.6989059,649.7740623,233.0850553,63,20.57915757
496.4949749,29,12348.70937,203.6778288,605.5456774,195.9470138,42,11.42671728
548.8396225,10,12686.14211,104.8437949,679.7571014,179.3957631,59,22.81766368
446.615051,15,9999.537179,343.896997,871.3313686,197.7954456,43,22.53153978
716.8882955,16,8789.899724,215.3127977,913.6426076,193.0832232,50,20.71557878
439.2279708,8,8739.375414,110.2704074,716.1947221,266.0513084,64,14.85733611
579.7419029,20,16034.8312,214.943905,774.3261602,129.6898598,43,14.44637624
454.9649205,15,6799.879081,194.23595,583.9725777,139.5401961,64,24.66226696
562.70379,11,8341.017254,261.5411542,1098.899306,116.3577616,50,13.46061986
389.2932851,25,14568.76294,243.8406725,703.849406,144.9498308,52,17.16389846
603.2785321,23,6509.105161,191.8638953,1172.538556,200.5028879,43,25.78398253
391.9949313,22,5380.779244,92.84812884,930.1789763,161.0829876,59,8.145052193
454.7581435,29,8420.205108,245.2308445,518.3411743,163.5646039,51,17.83310904
470.3192336,21,12080.56317,225.6519833,595.2518803,163.1427219,55,17.62679448
241.994798,18,8558.035829,195.7561781,1172.230223,116.7526542,60,26.49101403
417.9858087,9,11352.90196,119.4763995,994.9835838,217.9018083,57,14.45047504
533.406235,18,8571.696715,124.9521013,668.4618032,134.9494978,56,9.312213363
450.7703309,7,13375.96069,170.3452419,646.9365898,217.7517764,58,13.21737403
701.0057974,28,10094.67004,216.5652849,985.0408601,91.14515737,46,19.55038121
318.3563227,11,9607.652662,268.9375245,483.4181123,181.1795349,50,19.28288416
497.5398636,15,8540.334388,186.2340096,757.7018453,268.7569637,44,16.77847099
421.5525155,7,3419.933575,186.9077201,667.3450963,129.9373974,47,19.10559147
620.3009111,8,5999.945328,235.3415136,1076.475797,164.7449636,45,18.15992902
451.1910035,13,5479.754124,280.230456,742.858165,116.8408988,52,29.25726198
613.2133445,15,9975.039164,278.9959967,417.0600525,159.8864614,59,16.04106844
430.7381951,16,12679.73609,306.0767235,890.5669839,196.9726766,57,30.59478215
470.9376161,16,14243.96959,229.2947537,861.0346418,102.6753067,64,15.56620912
566.4071491,20,13414.5876,180.3106563,1073.736468,184.5273563,49,13.48464316
520.2231244,12,14262.81666,226.5796491,643.2501277,209.7030137,66,24.39267863
548.9089876,26,5819.017281,303.2858888,452.6127457,180.7953518,56,19.23076015
475.3964527,24,11372.39701,185.3318126,1031.100085,152.5817533,48,17.80574911
406.0854066,25,15890.52512,240.0712434,678.0475212,165.9488756,52,12.92664703
459.5431555,21,6808.409337,237.2227967,1017.121208,34.29574553,58,18.61168689
342.1857457,16,8675.525008,341.4235509,1052.347229,80.53110167,64,23.43698464
173.9649536,21,5759.00828,259.23481,1003.750284,145.2463647,60,24.79006177
353.5455748,23,10114.67388,183.4377443,420.0709264,284.6049023,51,6.209214711
495.3933702,9,7172.391587,279.1914482,819.5643333,194.3298708,50,21.3320344
749.4494502,14,10906.34747,217.000855,945.1447058,221.1035992,62,22.66986414
662.5258775,8,10498.97964,259.1151014,821.8027268,81.14944478,44,13.01679932
467.4660997,29,7740.349125,208.740547,1138.707801,100.0970053,50,17.11064175
562.6651922,15,8313.282697,174.9113746,264.516108,149.3051368,60,13.30741409
457.4596819,24,8378.574702,220.2623552,917.3021676,122.1872562,50,14.68813655
783.4546788,6,13993.94911,144.6288758,1076.140916,251.0014965,60,16.33070207
300.1172837,9,8946.341581,327.9169985,369.9159698,119.674536,52,22.54934095
664.7366921,29,10413.22535,350.0582909,814.2311521,17.86829079,44,27.97329219
541.6310798,19,4315.096763,199.7768118,512.6497357,95.66840533,60,32.15355299
636.433318,29,10022.21423,156.0761611,906.6126195,54.8318268,69,18.54839201
560.3054065,16,6188.719477,232.288943,496.586812,220.7763348,59,7.412937767
583.8899272,23,12968.04859,140.0415991,642.8213832,203.4455059,50,30.23795052
463.2334136,29,8634.948783,246.6136642,512.7197059,157.5719942,51,17.96971108
394.6172419,10,16696.37848,197.0817644,465.813446,114.8346177,55,20.97972498
723.6020873,29,9094.072504,188.2719764,865.9522329,121.145146,57,26.69204726
305.484181,15,13222.66133,248.3462445,686.9797112,197.509181,66,26.35017975
846.2741478,29,5558.334877,252.5780099,804.1801953,169.3426593,58,23.75685052
685.1363183,6,11209.09945,177.2909884,731.9270514,170.508222,53,25.77136257
642.2505544,19,10550.91439,198.7478822,691.7048752,161.4935637,49,25.09886552
177.0470534,21,6233.14369,262.0308243,1015.196369,144.9902163,60,24.4009447
495.3863599,14,7766.609675,239.3582335,668.7887485,119.9836254,54,13.23709756
429.5924006,12,4343.413738,223.0451598,543.3806744,207.7826776,65,15.79927566
538.6146185,14,13106.74244,147.5553115,931.0134157,179.5732081,55,22.27876705
550.0154626,29,12732.602,185.7275641,899.2764724,150.7004805,53,19.59706187
462.8347295,14,5887.392352,204.8539749,1092.978787,145.3003162,55,12.59942634
373.8782973,20,11917.70386,219.489489,750.021902,138.0912866,54,12.54731971
443.521397,15,7592.577247,125.3968427,838.2710713,242.6409955,40,18.48350732
595.8718181,26,10112.2861,211.2532513,892.1784601,141.6091338,65,12.79707952
640.51669,28,10505.01365,172.9685894,733.8063483,201.5950818,59,14.49018309
743.1009923,18,8622.819355,211.350114,954.0599072,165.5212794,51,18.10141394
378.7382358,13,7859.117435,271.8980836,736.344885,86.93684982,58,24.0987612
507.8342273,28,11197.87982,212.600363,691.0002151,199.9003164,56,22.65804732
472.6313247,11,11276.5672,134.9633835,596.878039,126.1534029,69,12.684065
471.3310869,22,11881.09934,166.075778,479.1231393,127.6975908,54,23.54175391
319.5440189,25,7416.692539,180.4784183,1100.038189,181.3738225,63,25.13360532
524.7071766,16,8799.049255,250.882301,531.5185252,133.3366173,53,11.70170459
776.4748973,17,8105.823599,268.5266819,660.4712657,88.06678383,51,25.18661691
758.6925924,24,6824.321532,194.5630462,591.0557428,205.9663359,49,32.98090098
384.9199669,27,13745.30543,193.8039189,920.8756432,207.1316983,45,12.27622286
487.540067,10,13680.13236,276.4205491,619.6949348,142.5839221,56,15.96240951
756.5748957,29,7596.39702,172.2140645,875.6881273,202.7548122,40,11.06893705
357.0381575,29,9055.260314,95.98361575,536.2634688,200.9690942,55,17.62198963
489.5429971,25,11153.7139,221.3165568,998.3339304,173.2605838,40,30.23608069
485.8782626,17,13368.16156,205.6640493,446.2755581,77.57767084,66,31.61761052
145.1816915,25,3904.263375,264.8901662,795.8065273,83.79639966,52,33.18864362
537.0034673,24,7634.720357,245.3828471,885.5110292,233.1660706,66,18.90172076
499.3916252,18,12090.70561,176.0699657,472.0356636,215.5726729,58,16.21390449
342.8364226,25,8841.141545,298.6664022,1109.681727,103.8663929,43,25.06638817
369.9533858,28,15070.0354,248.7432202,803.3068355,28.51363022,63,23.09378277
699.2905405,18,9849.010266,27.46821412,616.4578206,223.1887193,53,18.6417707
455.0063256,23,8520.88347,168.8915103,868.1450689,109.7476521,60,15.41063243
511.6333244,20,13150.62818,327.803405,711.7582623,162.7808316,60,23.27070974
433.4373907,22,7341.339727,159.0615979,1008.543816,155.31348,41,16.07845947
741.2349104,25,5235.443283,128.5140628,395.0853057,81.18807969,61,28.02488444
319.5485721,7,10544.98476,178.7105002,1066.218678,122.0170248,69,17.48761697
431.1731539,9,9003.946276,144.7398343,987.4143165,122.936863,44,26.18193288
296.6388141,29,10230.50757,266.850296,734.8460985,95.52133156,61,29.5364265
552.9995229,25,12250.49748,153.4386812,855.4004555,81.14817756,45,16.33690084
336.8266545,24,11853.07504,199.0958593,857.3274431,102.7890643,51,19.82265581
562.6658435,14,14677.65467,190.7894373,971.8997118,162.8645302,57,27.85753411
549.1088693,19,5895.742523,182.2171097,922.6446992,137.4430467,50,24.59374253
433.9248423,9,9377.409447,299.8937321,675.2266768,119.4972271,57,7.250353099
750.4941247,24,7035.060923,191.2556884,576.3379364,204.7666132,49,33.17278688
661.8153183,19,7178.78361,267.9998458,743.592021,223.8112855,50,16.91773887
485.9389816,16,9649.770189,215.7903306,566.3127534,105.1738375,52,19.76374393
488.4932759,12,7271.686981,206.4462417,713.6984295,184.3916559,51,33.7980149
425.416046,13,13557.79564,230.5825461,1145.733494,52.88864028,51,21.87286881
636.4365587,28,10161.23597,168.1028701,737.5309287,197.5225636,59,15.06087051
542.6466215,24,9938.524095,146.2222928,755.25738,120.343915,61,22.62007974
441.165557,27,15112.00107,184.6131783,830.7317332,210.5081797,43,20.00916734
427.6907151,23,10182.25428,260.1444339,1163.354207,127.5172427,51,19.31016409
670.5772823,29,10820.10912,167.1502468,850.2945607,142.2271808,54,17.56724729
342.9156261,21,12260.19345,158.8329564,829.4903699,131.7080818,44,21.62269376
382.5045093,23,12223.02313,262.7934172,867.1528125,182.2286625,43,24.31326454
413.9559719,16,10845.14641,272.9688392,1026.352978,122.5372418,61,20.10907374
528.7244602,12,7424.458129,15.30598854,896.8286394,66.80404147,56,23.80978985
629.3618213,18,13693.42703,99.22460085,1034.819759,253.6892337,67,18.74963444
698.2158188,28,8703.317991,184.696994,1022.387963,123.0557225,58,10.96805435
371.7198359,25,13563.75832,303.7588887,1088.86674,192.4238016,61,23.87313064
293.698679,7,9120.192725,168.1197188,847.3785999,116.155765,61,14.04165262
747.3106487,16,10917.47038,169.3354966,480.2749872,176.9847804,53,22.48048527
355.3334495,23,5701.860065,228.6391286,924.3370455,132.0452379,62,27.67954977
431.1385602,16,3735.359379,154.5437371,685.431338,138.0362763,60,23.36903124
445.7156138,6,14476.74859,156.9098068,867.744417,191.0622622,52,16.03032301
522.6782473,27,14261.6888,95.77013676,644.3654336,120.1474429,46,18.32399734
375.8159366,7,19724.8566,174.7143716,861.2389134,168.8401823,61,11.43877246
370.7371985,10,6684.119363,134.0776641,305.5509151,127.524761,61,23.10271005
659.241134,27,8426.402248,209.0811973,814.8895508,165.2276671,43,11.47108463
264.9831902,28,7976.784638,183.0112927,908.7275998,43.36737889,44,28.0724356
608.3739429,19,7412.292727,193.7921123,689.8174566,156.8182647,52,24.5311406
588.251083,11,10585.33694,192.2474551,639.0149069,65.35720994,50,29.56516868
563.8949923,25,9018.042842,229.4970536,864.4670204,148.1400912,65,22.3112409
282.3590484,8,10327.37666,188.4819912,1132.07833,125.1493268,56,16.31875561
872.8290375,15,14552.83961,248.5073261,685.4239857,70.91001312,64,18.78597132
746.1644816,11,8663.385075,260.8681297,761.511287,105.648457,46,17.01134065
475.3432053,22,13436.90278,123.9240792,596.6963702,200.2286849,64,13.63353726
482.7955002,11,7418.803512,224.6427673,751.312454,133.9179874,57,26.58796845
580.8372195,7,12131.72026,223.8832712,1014.579082,129.506706,55,18.07033664
463.1985781,12,8678.577844,212.6187875,441.2381436,174.4107097,43,21.83601561
345.6125694,29,10169.65846,286.8428609,755.0914222,130.4923376,62,25.08149123
642.3670754,12,13169.06183,193.7766594,1046.123393,135.6665266,44,21.35235029
685.3241813,11,9571.432263,225.0244751,905.8088325,102.2776674,63,26.34461434
579.4441951,16,9027.653496,201.4641115,1008.779917,300.2419801,42,24.34140242
677.730655,25,13027.13395,179.3962666,490.7323276,42.05650612,48,21.51406925
469.0376353,13,12570.3948,242.5735725,666.7157793,235.6627323,66,18.21792296
576.6571318,28,10604.92053,328.0903388,1063.344746,172.5486306,54,18.28501213
416.9524333,19,7355.030343,227.2156546,686.498668,138.8545214,65,17.37789264
494.4928281,28,9181.408119,261.2842242,794.2484556,208.741636,46,19.9556207
723.4319036,14,15615.73794,100.8417211,864.088107,58.30516339,65,22.47525659
658.8809625,27,5506.705535,241.4746749,721.2991114,161.168043,50,29.48934749
374.5179422,6,151.9180375,224.430145,916.2480008,169.1394529,44,21.07184276
662.5246328,19,8394.897129,149.0224997,361.0050938,136.3200277,45,22.16234575
423.660373,19,7067.593099,228.2205375,694.0241466,143.9203292,65,18.04171578
492.5773566,18,7840.021453,243.6338855,656.6761574,163.9960754,61,15.88209022
462.2418659,13,8230.72098,209.7092387,1035.898237,125.0436756,54,25.45419351
532.5401411,9,12349.95032,134.4462027,1237.108131,154.1138413,53,20.51215694
740.8942389,29,7378.152154,170.8489387,859.022869,202.9683587,40,10.51747758
487.3850619,18,13516.24078,154.2392124,418.8074319,152.2412957,65,27.41812581
181.4228565,29,7229.043028,225.9337706,1016.272612,164.4167774,68,27.31545964
397.2970446,20,6291.667911,176.1002755,900.2401371,155.7276946,42,21.06189836
288.7242798,21,13441.85712,250.9611387,846.0777747,119.7067918,68,30.58093321
461.9304356,22,14368.97174,71.99030242,900.4163986,121.322885,50,20.42169362
405.603627,25,11346.93575,239.2683328,924.4563673,109.5960112,58,21.61204049
519.6996689,16,16119.6586,237.2174144,809.325288,130.2671244,48,19.07496548
654.6621993,17,12890.22111,173.5752189,642.5555915,38.43548965,62,16.61212104
559.5326843,25,7951.784858,215.9999428,896.7621496,92.22549411,55,25.35428174
822.2846126,7,13917.28921,228.1601999,741.4871205,157.9442497,43,18.34640267
734.8841866,8,10865.92106,235.0532684,787.6487271,191.5993163,57,12.54926713
559.9341341,28,14485.20231,134.2717221,1040.400362,58.10356922,43,36.25060151
208.0228647,15,7437.604194,101.736821,729.7756478,48.65092235,56,23.03208954
392.3016013,17,7600.932275,142.2138325,1093.809719,92.40907856,56,21.06547894
634.1704771,21,11571.89183,182.0972732,676.2291823,143.1559606,65,24.87367488
661.7988994,27,8633.869693,200.1921533,790.985496,162.5336144,43,11.50063796
684.1704225,11,9182.419796,220.4700412,900.1345647,93.1642661,63,26.48585682
491.7223325,25,12453.60812,164.6116871,861.1486191,128.9635497,48,19.426477
707.4126402,10,9446.868089,170.7927304,781.2247552,31.30911793,65,31.45094269
733.3893188,17,9998.537314,280.868487,930.9164853,171.0380656,40,15.51705222
388.6352463,11,9434.644314,273.6822126,945.1261022,152.1313335,53,24.05432204
218.6547329,8,4244.100038,182.9981886,1208.149303,175.4398226,50,15.37421359
520.4583167,17,9228.46865,194.5009372,1043.519684,129.8986321,53,19.31644728
308.2048184,10,9946.059975,127.3365771,783.5932808,233.9504164,56,24.88272383
635.3335136,17,7675.833432,136.7644071,935.1729359,143.4895903,55,17.03268346
563.4925865,20,8418.97269,197.127035,815.686335,170.4818045,63,25.14211163
419.6366218,12,12793.07085,179.9205354,797.0181681,162.3045715,56,24.32597827
451.2977574,20,6591.279567,186.7809495,688.2936416,101.4833797,59,22.03982335
495.1712707,15,12067.07214,237.1840549,676.7539798,47.41771981,69,18.5158654
359.2208431,20,7287.953505,123.6878834,898.0716276,134.6357674,61,28.05732278
479.4945885,16,14222.82732,223.8655836,865.6797755,108.7361547,64,14.878622
595.470748,27,7033.429401,324.0267224,803.5325118,123.3604091,56,20.68820994
517.6279192,9,10898.00783,100.5531103,822.2301424,151.6582922,56,17.76755019
584.1725419,17,11942.96958,189.8839883,916.9733886,85.25222085,63,22.23130714
316.7190103,7,12009.67781,186.1731722,602.8958033,121.4240229,65,16.35604099
339.1536865,26,8682.52003,241.9156826,757.176078,92.29628595,59,21.09446486
375.4283478,17,5216.357042,193.7164004,623.5559681,195.0321726,47,20.14782766
458.4837526,11,7069.956336,193.476549,1084.145467,222.2830558,44,23.93782951
505.0710217,15,16621.97824,120.5627459,815.6664679,173.863233,64,26.51975039
450.8728776,26,5208.755081,153.0606965,582.9120239,185.0588832,51,17.8071463
541.1987287,27,10736.31541,273.0540051,866.2942601,183.222395,61,22.54551246
152.3530716,6,12514.81569,296.8039558,1154.265582,110.8411609,58,8.690169746
558.6963159,11,6224.483656,228.0931559,1228.602885,237.5641255,47,20.1513916
402.8215975,10,9241.632827,264.1259377,760.4709274,132.0045915,66,20.32566308
487.5978862,19,7270.213026,98.33402578,839.6129258,63.29546382,65,1.521202993
542.9794061,6,10527.05991,291.8218366,777.6415002,187.4312658,41,25.22915424
748.7764249,13,8963.372466,173.2495928,714.7017155,127.7895744,62,17.4987525
377.7907752,25,13392.22564,314.6787443,1086.130566,190.6968271,61,23.77941855
546.3623368,16,7413.088426,178.6509986,592.8262756,152.6076282,58,13.26580419
506.7075341,12,12663.46593,257.4202934,1035.138496,121.222588,42,10.98272227
345.3427328,24,10070.19654,153.6041388,430.4014543,136.7985807,49,26.27578644
548.3994979,16,7541.747662,150.2231139,1029.352121,127.9134956,52,12.61032914
502.3096172,26,11402.49237,252.7452613,731.9429957,157.5453919,57,22.18622318
45.1472442,15,10907.91763,276.2961308,863.8215017,260.2337207,57,19.18646036
574.0385607,25,11928.7057,201.7620527,765.4047444,153.8398524,52,25.95641063
620.5284965,19,7593.023352,186.0780109,686.4316945,158.2326274,52,24.74371182
585.2174117,8,9377.177541,173.8980069,1042.884725,124.0579074,50,16.37493689
490.1409469,6,16985.67813,190.2782683,439.3956875,99.99723944,52,17.27822966
773.5460064,28,7062.766867,245.78522,782.7035997,165.6375456,43,21.91649452
550.138348,23,6281.839857,151.1677575,1071.106057,62.11304749,51,13.28122983
455.3308987,16,1766.583826,193.7551063,660.9150993,99.77249973,66,25.14349758
489.3116438,20,5266.688432,141.2436387,653.636208,88.99918107,66,19.29208455
467.2816756,29,5415.704498,268.1611437,732.0346453,244.8616803,45,23.28939873
323.3923087,8,13398.96839,178.8423899,879.7381535,207.2580051,56,18.49542112
554.4448085,6,5972.298782,188.1585252,781.885716,164.7595925,68,26.13836593
268.4099427,19,10255.83455,199.5886523,692.6225951,152.7976917,49,25.9298954
479.2986116,25,8133.210721,29.87223587,1026.169744,228.7607402,54,26.4567717
421.3045272,12,12743.51197,185.0635072,780.5199524,163.7787428,56,24.1369701
500.0357051,17,13049.61647,208.5533186,461.0671861,72.69752014,66,31.06516224
446.8026171,12,5040.915017,264.506608,679.5053734,193.9742622,67,11.11372321
344.5742421,8,4867.53948,257.3584394,916.4267897,87.88087277,61,13.92368574
380.4391263,28,15537.06882,224.682712,679.3746878,122.9467615,55,18.44235575
376.7792622,12,11081.68096,186.2970515,657.8036624,91.23397333,58,24.35624142
461.319915,13,10547.04083,258.3223103,659.9917011,238.0703664,65,17.87121561
394.8318241,7,15389.00368,134.7752862,612.4588313,167.4085306,47,21.70308252
547.7646251,15,11082.97004,160.109688,859.009076,202.0483327,45,27.00857171
354.3683852,25,8602.547215,179.2833267,752.5809841,192.9311294,45,24.42970316
568.8227423,9,7258.934997,323.0811006,711.7948328,159.9872453,42,20.59787382
473.2042702,6,13202.75794,142.9579655,877.2434011,63.0870877,67,26.71884871
569.3399055,22,10798.1577,307.2602543,784.1168159,141.538738,69,24.19619279
280.0803662,25,3054.930305,237.5162083,1024.376108,169.6711269,56,14.66916604
419.4500552,16,12838.45026,306.1286565,869.312943,200.1481331,57,30.26557555
723.2624968,12,10250.04075,196.1459801,853.8786422,164.7917513,51,16.15265687
417.5899521,18,9606.083912,214.196218,1027.141235,196.2209291,43,12.28849942
626.1429375,9,11083.08281,167.1468959,828.0162309,138.6142722,62,20.82735768
706.7091911,19,7901.475406,94.54384755,449.8888017,161.3250434,55,24.22370107
489.5676358,15,8599.548983,243.9999642,834.1583924,139.5395916,50,24.97209754
336.2367332,29,7736.805856,145.4982683,955.2856473,87.92489693,42,18.76314195
587.998537,7,12651.69901,216.6589677,804.1460428,218.8429944,55,18.52093735
350.6784938,16,8433.525317,255.7643625,1034.14011,147.7561834,53,23.07716535
558.522414,15,9913.46376,167.5963417,802.9184614,155.6040775,67,11.4049468
769.1274745,15,7328.790193,206.7241179,921.3769325,226.1010334,54,10.57879197
634.5367498,21,15755.17624,139.2871163,1118.643746,152.5118815,65,10.72226264
279.5247486,17,13874.51929,170.4897923,1075.095353,118.3695741,50,27.29265156
